"CARRER","NOM_CARRER","PRIMER_NUM","ULTIM_NUM","TIPUSNUM","DISTRICTE","SECC_CENS","AEB","BARRI","SECC_EST","DPOSTAL"
"068900","Cartagena","0230B","0246","2","02","032","024","06","281","08013"
"068900","Cartagena","0248","0308","2","02","038","025","06","282","08025"
"068900","Cartagena","0310","0332","2","02","040","025","06","317","08025"
"068900","Cartagena","0334","0372","2","07","039","141","35","022","08025"
"068900","Cartagena","0374","0402","2","07","038","140","35","033","08024"
"069007","Cartago","0001","0003","1","06","013","118","29","143","08023"
"069007","Cartago","0002","0004","2","06","013","118","29","143","08023"
"069109","Cartellà","0001","0071","1","08","009","158","44","002","08031"
"069109","Cartellà","0073","0085","1","08","008","157","44","004","08031"
"069109","Cartellà","0087","0127","1","08","006","157","44","006","08031"
"069109","Cartellà","0129","0139","1","08","003","157","44","008","08031"
"069109","Cartellà","0149","0161","1","08","002","157","44","009","08031"
"069109","Cartellà","0163","0195","1","07","123","156","43","156","08031"
"069109","Cartellà","0002","0038","2","08","012","159","44","001","08031"
"069109","Cartellà","0044","0058","2","08","007","157","44","016","08031"
"069109","Cartellà","0060","0128","2","08","006","157","44","013","08031"
"069109","Cartellà","0130","0148","2","08","004","157","44","011","08031"
"069109","Cartellà","0150","0190","2","08","001","157","44","011","08031"
"069109","Cartellà","0040","0042","2","08","010","159","44","017","08031"
"069109","Cartellà","0192","0194","2","07","117","155","43","158","08031"
"069175","Cartoixa","0001","0001","1","03","024","059","11","059","08038"
"069175","Cartoixa","0002","0002","2","03","024","059","11","059","08038"
"069200","Ca l'Alegre","0001","0015","1","06","006","115","28","155","08023"
"069200","Ca l'Alegre","0002","0016I","2","06","006","115","28","155","08023"
"069302","Pg Cantunis","0002","0110","2","03","025","060","12","060","08038"
"069302","Pg Cantunis","0001","0123","1","03","025","060","12","060","08038"
"069404","Av Can Baró","0001","0039","1","07","024","138","34","091","08024"
"069404","Av Can Baró","0002","0032","2","07","024","138","34","084","08024"
"069506","Pl Can Baró","0009","0013","1","07","025","138","34","084","08024"
"069506","Pl Can Baró","0015","0015","1","07","024","138","34","084","08024"
"069506","Pl Can Baró","0002","0008","2","07","024","138","34","091","08024"
"069506","Pl Can Baró","0010","0014","2","07","025","138","34","084","08024"
"069506","Pl Can Baró","0001","0007","1","07","024","138","34","091","08024"
"069506","Pl Can Baró","0016","0016","2","07","024","138","34","084","08024"
"069517","Camí Can Borni","0001","0019","1","05","002","092","22","101","08035"
"069517","Camí Can Borni","0027","0071","1","07","090","150","39","190","08035"
"069517","Camí Can Borni","0022","0076","2","07","090","150","39","190","08035"
"069517","Camí Can Borni","0002","0020","2","05","002","092","22","101","08035"
"069572","Bda Can Mateu","0001","0009","1","07","057","145","36","147","08032"
"069572","Bda Can Mateu","0011","0029","1","07","120","156","43","147","08032"
"069572","Bda Can Mateu","0010","0028","2","07","122","156","43","147","08032"
"069572","Bda Can Mateu","0002","0008","2","07","057","145","36","147","08032"
"069608","Can Móra","0001","0009","1","05","006","094","23","172","08034"
"069608","Can Móra","0002","0008","2","05","006","094","23","172","08034"
"069652","Camí Cal Notari","0002","0110","2","07","103","154","43","188","08035"
"069652","Camí Cal Notari","0001","0117","1","07","103","154","43","187","08035"
"069700","Ca n'Oliva","0001B","0029","1","10","141","233","73","214","08020"
"069700","Ca n'Oliva","0031","0047","1","10","140","233","73","222","08020"
"069700","Ca n'Oliva","0049","0079","1","10","138","232","73","226","08020"
"069700","Ca n'Oliva","0002","0020","2","10","142","233","73","216","08020"
"069700","Ca n'Oliva","0022","0034","2","10","140","233","73","221","08020"
"069700","Ca n'Oliva","0036","0064","2","10","138","232","73","226","08020"
"069700","Ca n'Oliva","0066","0096","2","10","137","232","73","226","08020"
"069700","Ca n'Oliva","0081","0111","1","10","137","232","73","225","08020"
"069801","Ptge Ca n'Oliva","0002","0006","2","10","138","232","73","226","08020"
"069801","Ptge Ca n'Oliva","0001","0005","1","10","138","232","73","226","08020"
"069903","Ptge Can Berdura","0001","0009","1","09","082","198","62","052","08027"
"069903","Ptge Can Berdura","0002","0008","2","09","082","198","62","052","08027"
"070006","Can Xirot","0001","0009","1","07","061","147","37","125","08024"
"070006","Can Xirot","0002","0008","2","07","061","147","37","125","08024"
"070050","Ptge Casablanca","0001A","0001I","1","06","015","118","29","149","08035"
"070108","Casafranca","0001","0049","1","05","002","092","22","182","08017"
"070108","Casafranca","0002B","0064","2","05","002","092","22","182","08017"
"070200","Casals","0001","0045","1","08","080","173","51","107","08042"
"070200","Casals","0002","0044","2","08","080","173","51","110","08042"
"070403","Casals i Cuberó","0165","0195","1","08","079","173","51","102","08042"
"070403","Casals i Cuberó","0197","0239","1","08","080","173","51","110","08042"
"070403","Casals i Cuberó","0164","0240","2","08","081","173","51","109","08042"
"070403","Casals i Cuberó","0242B","0296","2","08","076","172","51","122","08042"
"070403","Casals i Cuberó","0241","0299","1","08","076","172","51","123","08042"
"070505","Ptge Casamitjana","0002","0028","2","10","073","215","68","044","08005"
"070505","Ptge Casamitjana","0001","0029","1","10","073","215","68","043","08005"
"070607","Casanova","0001","0001","1","02","166","054","10","037","08011"
"070607","Casanova","0003I","0019","1","02","165","053","10","039","08011"
"070607","Casanova","0021","0033","1","02","163","053","10","042","08011"
"070607","Casanova","0057","0089","1","02","096","040","08","055","08011"
"070607","Casanova","0091","0125","1","02","099","041","08","100","08011"
"070607","Casanova","0127","0139","1","02","101","041","08","101","08036"
"070607","Casanova","0141","0149","1","02","103","042","08","131","08036"
"070607","Casanova","0151","0163","1","02","105","042","08","128","08036"
"070607","Casanova","0207","0213","1","05","061","107","26","009","08021"
"070607","Casanova","0002","0036","2","02","164","053","10","038","08011"
"070607","Casanova","0038","0054","2","02","094","040","08","051","08011"
"070607","Casanova","0056","0090","2","02","093","040","08","052","08011"
"070607","Casanova","0092","0128","2","02","098","041","08","104","08011"
"070607","Casanova","0130","0146","2","02","101","041","08","102","08036"
"070607","Casanova","0148","0168","2","02","102","042","08","125","08036"
"070607","Casanova","0170","0196","2","02","105","042","08","127","08036"
"070607","Casanova","0198","0248","2","02","106","043","08","161","08036"
"070607","Casanova","0250","0270","2","05","065","107","26","010","08021"
"070607","Casanova","0035","0055","1","02","094","040","08","056","08011"
"070607","Casanova","0165","0205","1","02","107","043","08","160","08036"
"070709","Enric Casanovas","0001","0049","1","08","085","174","52","115","08016"
"070709","Enric Casanovas","0051","0077","1","08","091","175","52","138","08016"
"070709","Enric Casanovas","0002","0052","2","08","085","174","52","117","08016"
"070709","Enric Casanovas","0054","0098","2","08","091","175","52","139","08016"
"070800","Ptge Casanovas","0001","0015","1","07","010","136","33","019","08025"
"070800","Ptge Casanovas","0002","0016","2","07","010","136","33","019","08025"
"071009","Casas i Amigó","0007","0037","1","08","028","162","45","045","08016"
"071009","Casas i Amigó","0039","0087","1","08","027","162","45","045","08016"
"071009","Casas i Amigó","0018","0038","2","08","028","162","45","047","08016"
"071009","Casas i Amigó","0040","0078","2","08","027","162","45","048","08016"
"071100","Cases Boada","0001","0013","1","10","004","201","64","140","08041"
"071100","Cases Boada","0002","0014","2","10","004","201","64","140","08041"
"071304","Pg Jean Forestier","0001","0021","1","03","024","059","11","057","08038"
"071304","Pg Jean Forestier","0002","0022","2","03","024","059","11","057","08038"
"071359","Pl Cascades","0001","0001","1","03","024","059","11","057","08038"
"071359","Pl Cascades","0002","0002","2","03","024","059","11","057","08038"
"071406","Casetes","0001","0019","1","05","003","092","22","182","08017"
"071406","Casetes","0002","0010","2","05","003","092","22","182","08017"
"071600","Casp","0001B","0029","1","02","077","033","07","222","08010"
"071600","Casp","0031","0047","1","02","076","032","07","220","08010"
"071600","Casp","0049","0069","1","02","073","032","07","219","08010"
"071600","Casp","0071","0095","1","02","007","020","05","235","08010"
"071600","Casp","0097","0139","1","02","008","020","05","237","08013"
"071600","Casp","0141B","0149","1","02","009","020","05","242","08013"
"071600","Casp","0151","0171","1","02","010","021","05","248","08013"
"071600","Casp","0002","0040","2","02","077","033","07","221","08010"
"071600","Casp","0042","0068","2","02","076","032","07","220","08010"
"071600","Casp","0070","0094","2","02","073","032","07","226","08010"
"071600","Casp","0096","0112","2","02","006","020","05","234","08010"
"071600","Casp","0114","0152","2","02","005","020","05","233","08013"
"071600","Casp","0154","0172","2","02","004","020","05","240","08013"
"071600","Casp","0174","0190","2","02","009","020","05","243","08013"
"071600","Casp","0192","0196","2","02","011","021","05","247","08013"
"071701","Bda Caçador","0001","0003","1","01","026","010","02","077","08002"
"071701","Bda Caçador","0002","0008","2","01","026","010","02","078","08002"
"071905","Castanys","0001","0035","1","10","060","213","68","039","08005"
"071905","Castanys","0002","0024","2","10","060","213","68","041","08005"
"072001","Castanyer","0001","0009","1","05","039","102","25","105","08022"
"072001","Castanyer","0011","0019","1","05","037","102","25","110","08022"
"072001","Castanyer","0021","0021","1","05","035","102","25","109","08022"
"072001","Castanyer","0023","0033","1","05","094","113","27","091","08022"
"072001","Castanyer","0002","0008","2","05","038","102","25","112","08022"
"072001","Castanyer","0010","0020","2","05","037","102","25","111","08022"
"072001","Castanyer","0022","0032","2","05","093","113","27","089","08022"
"072158","Pg Castanyers","0001","0023","1","07","103","154","43","203","08035"
"072158","Pg Castanyers","0018","0022","2","07","103","154","43","187","08035"
"072170","Castelladral","0006","0010","2","08","116","181","56","212","08033"
"072307","Castellar","0001","0015","1","07","103","154","43","187","08035"
"072307","Castellar","0002","0014","2","07","103","154","43","187","08035"
"072409","Castellbell","0001","0007","1","09","048","192","60","084","08030"
"072409","Castellbell","0009","0029","1","09","046","192","60","085","08030"
"072409","Castellbell","0031","0037","1","09","045","191","60","088","08030"
"072409","Castellbell","0002","0006","2","09","048","192","60","083","08030"
"072409","Castellbell","0008","0022","2","09","046","192","60","082","08030"
"072409","Castellbell","0024","0040","2","09","045","191","60","088","08030"
"072500","Castellbisbal","0001","0051","1","07","086","149","38","218","08035"
"072500","Castellbisbal","0053","0067","1","07","084","149","38","217","08035"
"072500","Castellbisbal","0002","0062","2","07","084","149","38","218","08035"
"072602","Castelldefels","0001","0089","1","08","108","179","54","195","08033"
"072602","Castelldefels","0002","0098","2","08","108","179","54","195","08033"
"072704","Castellet","0001","0011","1","04","056","090","21","082","08034"
"072704","Castellet","0002","0016","2","04","056","090","21","082","08034"
"072806","Castellfollit","0001","0043","1","08","109","179","54","196","08033"
"072806","Castellfollit","0002","0048","2","08","109","179","54","196","08033"
"072908","Castellnou","0001","0037","1","05","022","098","24","147","08017"
"072908","Castellnou","0039","0071","1","05","023","098","24","141","08017"
"072908","Castellnou","0002","0020","2","05","022","098","24","147","08017"
"072908","Castellnou","0022","0058","2","05","024","098","24","145","08017"
"073004","Castelló","0001","0007","1","05","052","104","26","052","08021"
"073004","Castelló","0002","0008","2","05","051","104","26","052","08021"
"073106","Pl Castelló","0001","0003","1","05","052","104","26","052","08021"
"073106","Pl Castelló","0005","0005","1","05","051","104","26","052","08021"
